ref_area,indicator,source,time,obs_value,obs_status
LUX,LAP_2GDP_NOC_RT,XA:1922,2012,55.19,
LUX,LAP_2GDP_NOC_RT,XA:1922,2011,53.47,
LUX,LAP_2GDP_NOC_RT,XA:1922,2010,54.84,
LUX,LAP_2GDP_NOC_RT,XA:1922,2009,58.65,
LUX,LAP_2GDP_NOC_RT,XA:1922,2008,55.09,M
LUX,LAP_2GDP_NOC_RT,XA:1922,2007,52.49,M
LUX,LAP_2GDP_NOC_RT,XA:1922,2006,54.03,
LUX,LAP_2GDP_NOC_RT,XA:1922,2005,55.57,
LUX,LAP_2GDP_NOC_RT,XA:1922,2004,56.72,
LVA,LAP_2GDP_NOC_RT,XA:1835,2019,56.95,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2018,54.96,
LVA,LAP_2GDP_NOC_RT,XA:1835,2017,54.4,
LVA,LAP_2GDP_NOC_RT,XA:1835,2016,52.99,
LVA,LAP_2GDP_NOC_RT,XA:1835,2015,51.66,
LVA,LAP_2GDP_NOC_RT,XA:1835,2014,49.29,
LVA,LAP_2GDP_NOC_RT,XA:1835,2013,47.95,
LVA,LAP_2GDP_NOC_RT,XA:1835,2012,45.28,
LVA,LAP_2GDP_NOC_RT,XA:1835,2011,44.7,
LVA,LAP_2GDP_NOC_RT,XA:1835,2010,49.31,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2009,54.04,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2008,55.19,
LVA,LAP_2GDP_NOC_RT,XA:1835,2007,50.64,
LVA,LAP_2GDP_NOC_RT,XA:1835,2006,47.73,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2005,46.41,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2004,44.24,M
MAC,LAP_2GDP_NOC_RT,XA:1924,2019,31.16,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2018,30.75,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2017,30.64,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2016,32.64,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2015,31.68,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2014,23.4,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2013,21.12,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2012,22.14,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2011,22.06,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2010,24.67,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2009,30.67,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2008,32.22,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2007,32.84,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2006,31.29,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2005,29.94,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2004,27.91,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2019,43.83,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2018,43.95,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2017,44.43,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2016,45.83,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2015,45.88,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2014,48.09,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2013,47.82,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2012,48.92,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2011,47.62,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2010,45.52,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2009,45.83,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2008,44.78,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2007,44.85,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2006,46.51,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2005,51.06,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2004,49.56,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2019,43.83,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2018,46.94,
MDA,LAP_2GDP_NOC_RT,XA:2031,2017,45.19,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2016,55.26,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2015,56.49,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2014,53.27,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2013,54.74,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2012,56.68,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2011,53.63,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2010,55.69,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2009,62.07,
MDA,LAP_2GDP_NOC_RT,XA:2031,2008,58.55,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2007,55.99,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2006,56.69,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2005,59.26,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2004,58.52,M
MDG,LAP_2GDP_NOC_RT,XA:1848,2019,41.4,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2018,41.69,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2017,41.6,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2016,41.63,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2015,41.83,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2014,41.76,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2013,41.94,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2012,41.77,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2011,42.22,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2010,42.58,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2009,43.29,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2008,40.97,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2007,41.09,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2006,41,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2005,41.01,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2004,40.78,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2019,43.77,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2018,43.83,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2017,44,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2016,44.17,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2015,44.42,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2014,44.21,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2013,44.23,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2012,44.53,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2011,44.19,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2010,44.3,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2009,45.19,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2008,44.22,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2007,44.37,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2006,43.33,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2005,45.7,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2004,44.53,I
MEX,LAP_2GDP_NOC_RT,XA:1875,2019,33.44,
MEX,LAP_2GDP_NOC_RT,XA:1875,2018,33.37,
MEX,LAP_2GDP_NOC_RT,XA:1875,2017,33.14,
MEX,LAP_2GDP_NOC_RT,XA:1875,2016,33.86,
MEX,LAP_2GDP_NOC_RT,XA:1875,2015,34.74,
MEX,LAP_2GDP_NOC_RT,XA:1875,2014,34.92,
MEX,LAP_2GDP_NOC_RT,XA:1875,2013,35.65,
MEX,LAP_2GDP_NOC_RT,XA:1875,2012,34.94,
MEX,LAP_2GDP_NOC_RT,XA:1875,2011,35.26,
MEX,LAP_2GDP_NOC_RT,XA:1875,2010,35.78,
MEX,LAP_2GDP_NOC_RT,XA:1875,2009,37.56,
MEX,LAP_2GDP_NOC_RT,XA:1875,2008,35.91,
MEX,LAP_2GDP_NOC_RT,XA:1875,2007,35.95,
MEX,LAP_2GDP_NOC_RT,XA:1875,2006,36.33,
MEX,LAP_2GDP_NOC_RT,XA:1875,2005,37.49,
MEX,LAP_2GDP_NOC_RT,XA:1875,2004,38.36,
MKD,LAP_2GDP_NOC_RT,XA:2039,2019,44.15,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2018,44.49,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2017,44.98,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2016,43.73,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2015,43.26,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2014,43.48,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2013,42.44,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2012,46.03,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2011,46.79,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2010,47.82,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2009,47.57,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2008,44.45,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2007,42.05,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2006,47.32,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2005,45.57,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2004,49.39,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2019,40.86,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2018,40.93,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2017,40.33,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2016,41.14,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2015,41.09,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2014,40.71,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2013,41.71,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2012,42.44,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2011,41.47,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2010,40.96,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2009,41.09,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2008,41.18,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2007,41.49,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2006,41.2,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2005,40.85,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2004,42.1,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2019,50.87,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2018,49.6,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2017,48.66,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2016,49.51,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2015,47.44,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2014,49.06,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2013,51.06,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2012,50.74,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2011,50.92,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2010,48.6,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2009,50.56,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2008,50.6,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2007,51.91,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2006,52.45,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2005,51.51,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2004,52.91,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2019,46.36,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2018,44.6,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2017,44.94,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2016,45.08,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2015,44.95,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2014,44.86,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2013,44.85,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2012,45.07,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2011,45.38,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2010,44.86,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2009,44.82,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2008,44.96,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2007,44.82,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2006,44.78,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2005,44.83,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2004,44.96,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2019,46.38,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2018,46.26,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2017,46.3,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2016,46.52,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2015,46.43,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2014,46.59,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2013,46.28,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2012,47.16,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2011,46.3,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2010,46.37,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2009,47.53,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2008,45.8,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2007,45.86,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2006,45.58,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2005,46.14,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2004,46.08,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2019,38.39,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2018,37.26,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2017,38.84,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2016,39.35,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2015,39.68,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2014,38.35,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2013,37.85,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2012,38.53,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2011,35.99,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2010,33.68,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2009,41.3,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2008,36.31,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2007,31.51,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2006,29.68,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2005,32.17,I
MNG,LAP_2GDP_NOC_RT,XA:1934,2004,31.7,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2019,58.25,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2018,57.82,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2017,57.92,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2016,58.22,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2015,57.71,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2014,57.86,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2013,58.35,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2012,58.56,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2011,58.85,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2010,59.43,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2009,59.78,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2008,59.78,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2007,59.86,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2006,59.58,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2005,60.74,I
MOZ,LAP_2GDP_NOC_RT,XA:1850,2004,63.75,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2019,41.66,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2018,42.09,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2017,41.95,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2016,42.18,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2015,41.73,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2014,41.85,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2013,41.85,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2012,41.81,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2011,41.85,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2010,42.01,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2009,42.28,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2008,42.32,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2007,42.5,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2006,40.39,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2005,41.47,I
MRT,LAP_2GDP_NOC_RT,XA:1936,2004,41.88,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2019,47.09,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2018,46.47,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2017,46.19,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2016,45.8,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2015,46.01,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2014,45.92,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2013,46.26,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2012,46.37,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2011,46.27,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2010,46.38,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2009,46.75,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2008,45.96,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2007,46,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2006,46.36,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2005,47.86,I
MUS,LAP_2GDP_NOC_RT,XA:1938,2004,47.37,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2019,40.02,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2018,40.32,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2017,40.41,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2016,40.74,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2015,40.66,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2014,40,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2013,40.11,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2012,40.86,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2011,40.17,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2010,39.73,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2009,39.42,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2008,39.58,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2007,39.13,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2006,40.27,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2005,40.59,I
MWI,LAP_2GDP_NOC_RT,XA:1837,2004,40.08,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2019,43.24,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2018,43.34,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2017,42.8,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2016,43.15,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2015,43,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2014,41.59,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2013,41.62,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2012,40.41,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2011,38.45,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2010,38.44,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2009,38.61,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2008,36.64,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2007,33.74,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2006,31.92,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2005,31.85,I
MYS,LAP_2GDP_NOC_RT,XA:1940,2004,31.59,I
NAM,LAP_2GDP_NOC_RT,XA:1881,2019,52.53,M
NAM,LAP_2GDP_NOC_RT,XA:1881,2018,51.86,
NAM,LAP_2GDP_NOC_RT,XA:1881,2017,50.84,M
NAM,LAP_2GDP_NOC_RT,XA:1881,2016,50.64,
NAM,LAP_2GDP_NOC_RT,XA:1881,2015,48.93,M
NAM,LAP_2GDP_NOC_RT,XA:1881,2014,48.87,
NAM,LAP_2GDP_NOC_RT,XA:1881,2013,50.99,
NAM,LAP_2GDP_NOC_RT,XA:1881,2012,51.49,
NAM,LAP_2GDP_NOC_RT,XA:1881,2011,51.64,M
NAM,LAP_2GDP_NOC_RT,XA:1881,2010,50.87,M
NAM,LAP_2GDP_NOC_RT,XA:1881,2009,50.5,M
NAM,LAP_2GDP_NOC_RT,XA:1881,2008,48.8,M
NAM,LAP_2GDP_NOC_RT,XA:1881,2007,48.04,M
NAM,LAP_2GDP_NOC_RT,XA:1881,2006,48.3,M
NAM,LAP_2GDP_NOC_RT,XA:1881,2005,51.65,M
NAM,LAP_2GDP_NOC_RT,XA:1881,2004,53.5,M
NCL,LAP_2GDP_NOC_RT,XA:1942,2019,54.28,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2018,54.27,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2017,54.27,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2016,54.15,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2015,54.55,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2014,54.23,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2013,54.2,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2012,54.21,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2011,53.51,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2010,52.84,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2009,54.05,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2008,54.5,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2007,53.51,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2006,53.12,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2005,53.67,I
NCL,LAP_2GDP_NOC_RT,XA:1942,2004,53.58,I
NER,LAP_2GDP_NOC_RT,XA:1852,2019,33.73,M
NER,LAP_2GDP_NOC_RT,XA:1852,2018,33.94,M
NER,LAP_2GDP_NOC_RT,XA:1852,2017,33.54,M
NER,LAP_2GDP_NOC_RT,XA:1852,2016,34.46,M
NER,LAP_2GDP_NOC_RT,XA:1852,2015,35.31,M
NER,LAP_2GDP_NOC_RT,XA:1852,2014,34.85,M
NER,LAP_2GDP_NOC_RT,XA:1852,2013,33.8,M
NER,LAP_2GDP_NOC_RT,XA:1852,2012,31.37,M
NER,LAP_2GDP_NOC_RT,XA:1852,2011,30.75,
NER,LAP_2GDP_NOC_RT,XA:1852,2010,29.09,M
NER,LAP_2GDP_NOC_RT,XA:1852,2009,32.67,M
NER,LAP_2GDP_NOC_RT,XA:1852,2008,30.63,M
NER,LAP_2GDP_NOC_RT,XA:1852,2007,33.28,M
NER,LAP_2GDP_NOC_RT,XA:1852,2006,34.1,M
NER,LAP_2GDP_NOC_RT,XA:1852,2005,32.64,M
NER,LAP_2GDP_NOC_RT,XA:1852,2004,31.95,M
NGA,LAP_2GDP_NOC_RT,XA:1944,2019,65.55,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2018,65.83,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2017,66.24,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2016,66.88,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2015,66.24,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2014,65.79,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2013,65.98,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2012,64.99,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2011,62.75,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2010,62.02,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2009,62.22,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2008,62.63,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2007,62.82,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2006,63.07,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2005,63.16,I
NGA,LAP_2GDP_NOC_RT,XA:1944,2004,62.83,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2019,49.03,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2018,49,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2017,48.69,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2016,49.65,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2015,50.67,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2014,52.33,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2013,53.02,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2012,52.75,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2011,53.42,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2010,53.28,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2009,53.71,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2008,53.1,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2007,52.92,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2006,52.29,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2005,52.59,I
NIC,LAP_2GDP_NOC_RT,XA:1883,2004,52.85,I
NLD,LAP_2GDP_NOC_RT,XA:1946,2019,61.47,M
NLD,LAP_2GDP_NOC_RT,XA:1946,2018,61.42,
NLD,LAP_2GDP_NOC_RT,XA:1946,2017,62.24,
NLD,LAP_2GDP_NOC_RT,XA:1946,2016,63.65,
NLD,LAP_2GDP_NOC_RT,XA:1946,2015,63.1,
NLD,LAP_2GDP_NOC_RT,XA:1946,2014,65.51,
NLD,LAP_2GDP_NOC_RT,XA:1946,2013,65.18,
NLD,LAP_2GDP_NOC_RT,XA:1946,2012,64.76,
NLD,LAP_2GDP_NOC_RT,XA:1946,2011,65.41,
NLD,LAP_2GDP_NOC_RT,XA:1946,2010,65.35,
NLD,LAP_2GDP_NOC_RT,XA:1946,2009,66.81,
NLD,LAP_2GDP_NOC_RT,XA:1946,2008,63.04,
NLD,LAP_2GDP_NOC_RT,XA:1946,2007,63.26,
NLD,LAP_2GDP_NOC_RT,XA:1946,2006,60.62,
NLD,LAP_2GDP_NOC_RT,XA:1946,2005,62.13,
NLD,LAP_2GDP_NOC_RT,XA:1946,2004,61.92,M
NOR,LAP_2GDP_NOC_RT,XA:2206,2019,52.94,M
NOR,LAP_2GDP_NOC_RT,XA:2206,2018,50.19,
NOR,LAP_2GDP_NOC_RT,XA:2206,2017,51.73,
NOR,LAP_2GDP_NOC_RT,XA:2206,2016,53.78,
NOR,LAP_2GDP_NOC_RT,XA:2206,2015,51.99,
NOR,LAP_2GDP_NOC_RT,XA:2206,2014,50.28,
NOR,LAP_2GDP_NOC_RT,XA:2206,2013,48.65,
NOR,LAP_2GDP_NOC_RT,XA:2206,2012,46.74,
